%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609060431063591461,23517,1609060431063591461,-2.95305701356,-6.27859602232,3.93220912598,0.329639986595,0.942403000767,-0.0177778117154,-0.0538493324924,-0.532657190248,-1.11938292079,0.163114564333,0.0,0.0,0.0
1609060431068659167,23518,1609060431068659167,-2.95574931318,-6.28427295036,3.93303448811,0.329452692477,0.942468473887,-0.0177236993663,-0.0538678947438,-0.529899674186,-1.1211028016,0.162627112277,0.0,0.0,0.0
1609060431068672024,23519,1609060431068672024,-2.95575613539,-6.28428738414,3.93303658184,0.329452218484,0.942468639731,-0.0177234446818,-0.0538679758608,-0.529893704049,-1.12110685549,0.162623504485,0.0,0.0,0.0
1609060431073740281,23520,1609060431073740281,-2.9584322869,-6.28996614391,3.9338516554,0.329275534269,0.942528993731,-0.0176472725036,-0.0539176767773,-0.526141011534,-1.11978549647,0.159012235246,0.0,0.0,0.0
1609060431073752222,23521,1609060431073752222,-2.95843855893,-6.28997949278,3.93385355095,0.329275106912,0.942529139048,-0.017647206331,-0.0539177680289,-0.526130699093,-1.11978380421,0.159008330461,0.0,0.0,0.0
1609060431078820547,23522,1609060431078820547,-2.96109440149,-6.29566084984,3.93466529074,0.329081135294,0.942595367539,-0.017593402723,-0.0539622288094,-0.521889909656,-1.12213346085,0.161311871527,0.0,0.0,0.0
1609060431078833396,23523,1609060431078833396,-2.96110112053,-6.29567529688,3.93466736759,0.329080644359,0.942595534772,-0.017593189029,-0.0539623712144,-0.521877251066,-1.12213670863,0.161316624484,0.0,0.0,0.0
1609060431083937337,23524,1609060431083937337,-2.96375204011,-6.30139945757,3.93548942538,0.328887776667,0.94266159892,-0.0175637712147,-0.0539941490368,-0.51687112265,-1.12084442819,0.160802232762,0.0,0.0,0.0
1609060431083986386,23525,1609060431083986386,-2.96377730182,-6.30145423979,3.93549728453,0.328885822956,0.94266226341,-0.0175639384339,-0.0539943939819,-0.516838964543,-1.12084605411,0.160794681214,0.0,0.0,0.0
1609060431089059988,23526,1609060431089059988,-2.96639094217,-6.30714532631,3.93631453142,0.328678111634,0.942731758749,-0.0175476226951,-0.0540516081407,-0.513413578977,-1.12248338827,0.161350134563,0.0,0.0,0.0
1609060431089081373,23527,1609060431089081373,-2.96640183622,-6.30716914455,3.93631795515,0.328677269869,0.942732039346,-0.0175476806747,-0.054051813964,-0.513393891425,-1.12248229152,0.161349547682,0.0,0.0,0.0
1609060431094147084,23528,1609060431094147084,-2.96899321133,-6.31285337358,3.93712895236,0.32847166597,0.942802524117,-0.0176132079963,-0.0540514295712,-0.509716665978,-1.12172955342,0.158843313893,0.0,0.0,0.0
1609060431094158400,23529,1609060431094158400,-2.96899904454,-6.31286621075,3.93713077014,0.328471197461,0.942802689354,-0.0176133251732,-0.0540513563561,-0.509710695876,-1.12172848038,0.158836184371,0.0,0.0,0.0
1609060431100092266,23530,1609060431100092266,-2.97201008936,-6.31951585384,3.93806637488,0.328236846602,0.942884582239,-0.017698372417,-0.0540193629087,-0.505174978429,-1.11956247325,0.156513439487,0.0,0.0,0.0
1609060431100104282,23531,1609060431100104282,-2.9720162319,-6.31952946697,3.93806827799,0.328236353908,0.942884751789,-0.01769861699,-0.0540193171,-0.505164697047,-1.11955967227,0.156513877509,0.0,0.0,0.0
1609060431105171564,23532,1609060431105171564,-2.9745655799,-6.32520517982,3.93886948907,0.328027848117,0.942956867793,-0.0177670298313,-0.0540050867726,-0.501021482414,-1.1205518467,0.15971110214,0.0,0.0,0.0
1609060431105188344,23533,1609060431105188344,-2.97457394144,-6.32522388106,3.93887215466,0.328027190316,0.942957090372,-0.0177671033711,-0.0540051717172,-0.501002950496,-1.12055326389,0.159725903033,0.0,0.0,0.0
1609060431110258282,23534,1609060431110258282,-2.97709953982,-6.33089912684,3.93968442864,0.327830147113,0.943023060962,-0.0178146379527,-0.0540344937465,-0.495294004787,-1.11821523525,0.160699582987,0.0,0.0,0.0
1609060431110280805,23535,1609060431110280805,-2.97711063985,-6.33092418741,3.93968802999,0.327829238424,0.943023378104,-0.0178150242959,-0.0540343445967,-0.4952780044,-1.11820318974,0.160686956689,0.0,0.0,0.0
1609060431115348956,23536,1609060431115348956,-2.97961417134,-6.3365884795,3.94049772525,0.327622447971,0.943096754304,-0.0178861074629,-0.0539849341095,-0.492639216899,-1.1169800776,0.158826457468,0.0,0.0,0.0
1609060431115366082,23537,1609060431115366082,-2.97962251047,-6.33660738736,3.94050041382,0.327621797493,0.943096978324,-0.0178862940952,-0.0539849063237,-0.492624581694,-1.11697281161,0.158826765216,0.0,0.0,0.0
1609060431120436410,23538,1609060431120436410,-2.98210556415,-6.34226458257,3.9413127573,0.327433003976,0.943162650393,-0.0179693082597,-0.0539558783229,-0.486797244524,-1.11446523587,0.161596002811,0.0,0.0,0.0
1609060431120449908,23539,1609060431120449908,-2.98211217957,-6.34227972799,3.94131495348,0.327432471974,0.94316283856,-0.0179695108025,-0.0539557501269,-0.486783838141,-1.11446487208,0.161612877445,0.0,0.0,0.0
1609060431125524896,23540,1609060431125524896,-2.9779609315,-6.34502686613,3.94177060404,0.327256871665,0.943216868892,-0.0179811062393,-0.0540589606058,-0.474937166834,-1.11316458964,0.169251246752,0.0,0.0,0.0
1609060431125543948,23541,1609060431125543948,-2.9779698768,-6.34504783258,3.94177379203,0.327256164274,0.943217101565,-0.0179811650396,-0.0540591637141,-0.474919151576,-1.11315628522,0.169265311178,0.0,0.0,0.0
1609060431130613815,23542,1609060431130613815,-2.98036667971,-6.35068444547,3.94263565702,0.327064419594,0.943280637678,-0.0180409160039,-0.0540914781089,-0.470570623416,-1.11037233035,0.170722817161,0.0,0.0,0.0
1609060431130630658,23543,1609060431130630658,-2.98037464528,-6.35070324154,3.94263854712,0.327063754618,0.943280856374,-0.0180410643913,-0.0540916356326,-0.47055596673,-1.11037213055,0.170741452287,0.0,0.0,0.0
1609060431135702762,23544,1609060431135702762,-2.98274801347,-6.35633354323,3.94352058584,0.326870713597,0.943342201877,-0.01803831169,-0.054189993617,-0.465293212066,-1.10972723041,0.177057600201,0.0,0.0,0.0
1609060431135836820,23545,1609060431135836820,-2.98281034979,-6.35648223337,3.94354431871,0.326865862317,0.943343781932,-0.018038800065,-0.0541915879947,-0.465160448113,-1.10967363755,0.177187419629,0.0,0.0,0.0
1609060431140906842,23546,1609060431140906842,-2.98516064771,-6.36210640419,3.94445620637,0.32667206434,0.943408170346,-0.0180910657088,-0.0542222703178,-0.461984058822,-1.1089468314,0.182533630772,0.0,0.0,0.0
1609060431140919237,23547,1609060431140919237,-2.98516637523,-6.36212015266,3.9444584695,0.326671580637,0.94340832153,-0.0180910501768,-0.0542225592184,-0.461975657023,-1.10894820052,0.182552863273,0.0,0.0,0.0
1609060431145992413,23548,1609060431145992413,-2.98749728498,-6.36774422682,3.94540703579,0.32648444405,0.943464015498,-0.0180286690134,-0.0544017944457,-0.456915652801,-1.10817447936,0.191390967021,0.0,0.0,0.0
1609060431146020106,23549,1609060431146020106,-2.98750992133,-6.36777487499,3.94541232956,0.326483376546,0.943464324832,-0.0180284691115,-0.0544029025361,-0.456889089377,-1.10816566227,0.191431268932,0.0,0.0,0.0
1609060431151105696,23550,1609060431151105696,-2.98982328832,-6.37340865619,3.94640179711,0.326284571368,0.94352124919,-0.0179917126135,-0.0546209634613,-0.452905981243,-1.10747344163,0.197704004781,0.0,0.0,0.0
1609060431151163708,23551,1609060431151163708,-2.98984963432,-6.37347308228,3.94641330037,0.326282416372,0.943521853608,-0.0179907937368,-0.054623698551,-0.452857278435,-1.10746601528,0.197773110966,0.0,0.0,0.0
1609060431156249191,23552,1609060431156249191,-2.99214035308,-6.37910415649,3.9474374428,0.326086813514,0.943574785825,-0.0178978541777,-0.0549083941436,-0.448030754428,-1.1071084893,0.204999008758,0.0,0.0,0.0
1609060431156272330,23553,1609060431156272330,-2.99215071424,-6.37912976013,3.94744218419,0.326085883913,0.943575031832,-0.0178974160002,-0.0549098301173,-0.448007737807,-1.10710675327,0.205039048303,0.0,0.0,0.0
1609060431161358064,23554,1609060431161358064,-2.99441469843,-6.38475539034,3.94851019853,0.325887417358,0.943623897346,-0.0177801245137,-0.0552869589002,-0.442324446871,-1.10522302944,0.214967218345,0.0,0.0,0.0
1609060431161372687,23555,1609060431161372687,-2.99442113128,-6.38477146413,3.94851332509,0.325886867928,0.943624023051,-0.0177798190332,-0.055288150246,-0.442309522638,-1.10521505852,0.214991061354,0.0,0.0,0.0
1609060431166451040,23556,1609060431166451040,-2.99665719973,-6.39037866913,3.94962048699,0.325687693816,0.943670212961,-0.0177111875427,-0.0556958791065,-0.438324359406,-1.10307812052,0.221044015598,0.0,0.0,0.0
1609060431166484173,23557,1609060431166484173,-2.99667172536,-6.39041522522,3.94962781324,0.325686394229,0.943670505682,-0.0177105959852,-0.0556987070375,-0.438293179426,-1.10307097595,0.221093274768,0.0,0.0,0.0
1609060431171562181,23558,1609060431171562181,-2.99888439966,-6.39601300624,3.95076801873,0.325498386881,0.943710102541,-0.0175696136864,-0.0561720021825,-0.433168267362,-1.10161424914,0.227976489898,0.0,0.0,0.0
1609060431171578274,23559,1609060431171578274,-2.998891319,-6.39603060342,3.95077166055,0.325497792691,0.943710225954,-0.0175691579299,-0.0561735144897,-0.433154530831,-1.10160770168,0.22798961929,0.0,0.0,0.0
1609060431176672865,23560,1609060431176672865,-3.00108690953,-6.4016380634,3.95194391328,0.325298845959,0.943751534119,-0.0174329604283,-0.0566749369206,-0.428745804715,-1.09965504349,0.232189549343,0.0,0.0,0.0
1609060431176686786,23561,1609060431176686786,-3.00109283824,-6.4016532697,3.95194712416,0.325298315371,0.943751634012,-0.0174325034156,-0.0566764595052,-0.42873118303,-1.09965001142,0.232203318142,0.0,0.0,0.0
1609060431181755055,23562,1609060431181755055,-3.00325169213,-6.40722318907,3.95313668169,0.325114261988,0.943783887315,-0.0172381419653,-0.0572555598117,-0.423172991015,-1.09829289065,0.237207341638,0.0,0.0,0.0
1609060431181768182,23563,1609060431181768182,-3.00325724113,-6.40723759099,3.95313979224,0.325113786093,0.943783972304,-0.0172377044559,-0.057256992866,-0.423161399214,-1.09828960886,0.237214979192,0.0,0.0,0.0
1609060431186840712,23564,1609060431186840712,-3.0053915103,-6.41280443562,3.95434996748,0.324933330007,0.943815013626,-0.0170765182144,-0.0578185127509,-0.418328891794,-1.09658148573,0.239927606951,0.0,0.0,0.0
1609060431186857186,23565,1609060431186857186,-3.00539839203,-6.41282247533,3.9543539146,0.324932767341,0.943815101747,-0.0170758354659,-0.0578204380528,-0.418310724985,-1.09657894864,0.23994077491,0.0,0.0,0.0
1609060431191930276,23566,1609060431191930276,-3.00750832022,-6.41838639894,3.95557954405,0.324753394774,0.943844352904,-0.0168096003178,-0.0584296089614,-0.41350432218,-1.09693426178,0.24324960696,0.0,0.0,0.0
1609060431191942332,23567,1609060431191942332,-3.00751324952,-6.41839947541,3.95558244383,0.324752941112,0.94384443293,-0.0168089519831,-0.0584310242407,-0.413494129005,-1.09693329999,0.243252518213,0.0,0.0,0.0
1609060431197014075,23568,1609060431197014075,-2.99469314227,-6.41435111091,3.95824156593,0.324597676768,0.943855849425,-0.0166721668064,-0.059139593738,-0.393829866958,-1.08525122501,0.243956315314,0.0,0.0,0.0
1609060431197027011,23569,1609060431197027011,-2.99469821258,-6.41436508305,3.95824470675,0.324597214837,0.943855923845,-0.0166714769783,-0.0591411358548,-0.393815425437,-1.08524573047,0.243954251226,0.0,0.0,0.0
1609060431202095973,23570,1609060431202095973,-2.99668043726,-6.41986498164,3.95947825619,0.324418100391,0.943884825193,-0.0163993070585,-0.0597396839966,-0.388278822361,-1.08476007095,0.242747347074,0.0,0.0,0.0
1609060431202108008,23571,1609060431202108008,-2.99668506584,-6.419877913,3.95948114994,0.32441765777,0.943884905141,-0.01639866841,-0.0597409998028,-0.38826744713,-1.08476075268,0.242742396047,0.0,0.0,0.0
1609060431207196752,23572,1609060431207196752,-2.99864798763,-6.42539765128,3.96071231187,0.324228473575,0.943919725322,-0.0160986206541,-0.0603005624788,-0.383199074625,-1.08460397425,0.241128240892,0.0,0.0,0.0
1609060431207218798,23573,1609060431207218798,-2.99865648402,-6.42542170008,3.9607176583,0.32422768471,0.943919859093,-0.0160971741649,-0.0603030962877,-0.383176207224,-1.08460019818,0.241120061109,0.0,0.0,0.0
1609060431212291822,23574,1609060431212291822,-3.00058916923,-6.43092078112,3.96193238154,0.324049343762,0.943949665747,-0.0157526063471,-0.0608873871495,-0.378798627819,-1.08345146172,0.237793181339,0.0,0.0,0.0
1609060431212307735,23575,1609060431212307735,-3.00059522006,-6.4309380882,3.96193617997,0.324048784824,0.943949758003,-0.0157514747703,-0.0608892243783,-0.378785052207,-1.08344896687,0.237782905508,0.0,0.0,0.0
1609060431217375538,23576,1609060431217375538,-3.00250191095,-6.43642683272,3.96313303176,0.323876509363,0.943979174208,-0.0153916154075,-0.0614431245128,-0.373684012713,-1.08266536098,0.234550574912,0.0,0.0,0.0
1609060431217389619,23577,1609060431217389619,-3.00250716736,-6.43644206222,3.963136331,0.32387602606,0.943979267758,-0.0153907035624,-0.0614444632523,-0.373671578279,-1.08266281606,0.234535015173,0.0,0.0,0.0
1609060431222456700,23578,1609060431222456700,-3.00439295817,-6.44192737231,3.96430513228,0.323692736484,0.944019980818,-0.0150788466118,-0.0618632237233,-0.37065439125,-1.08240169642,0.226793540321,0.0,0.0,0.0
1609060431222467322,23579,1609060431222467322,-3.00439693482,-6.44193898523,3.96430756544,0.323692340836,0.944020070487,-0.0150781076398,-0.0618641056935,-0.37064747393,-1.08240252649,0.226779319901,0.0,0.0,0.0
1609060431227548594,23580,1609060431227548594,-3.00626735607,-6.44743982407,3.96545050286,0.32351021639,0.944059509688,-0.014679652861,-0.0623123274035,-0.365568303951,-1.08278050464,0.223091832973,0.0,0.0,0.0
1609060431227574054,23581,1609060431227574054,-3.0062766816,-6.44746744667,3.96545619399,0.323509322205,0.944059699289,-0.0146775879358,-0.0623145837109,-0.3655367828,-1.08278171618,0.223082575338,0.0,0.0,0.0
1609060431232647650,23582,1609060431232647650,-3.00811490938,-6.45296198011,3.96658547046,0.323331654774,0.944098872818,-0.0142689130111,-0.0627397375209,-0.35909536879,-1.08317162912,0.222079907372,0.0,0.0,0.0
1609060431232666790,23583,1609060431232666790,-3.00812175838,-6.45298263996,3.96658970623,0.323330984534,0.944099022394,-0.0142674003664,-0.0627412848497,-0.359074768239,-1.08317055142,0.222072012487,0.0,0.0,0.0
1609060431237737678,23584,1609060431237737678,-3.00993172935,-6.45847230426,3.96770405832,0.323152716943,0.944139326265,-0.0139014857392,-0.0631367061499,-0.35478751872,-1.08198257572,0.217434449103,0.0,0.0,0.0
1609060431237752462,23585,1609060431237752462,-3.00993697372,-6.45848829807,3.96770727232,0.323152192439,0.944139449191,-0.0139005677718,-0.0631377546146,-0.354776137838,-1.08198104285,0.217419027882,0.0,0.0,0.0
1609060431242823993,23586,1609060431242823993,-3.01172446783,-6.4639780151,3.96880355579,0.322972558378,0.944181566637,-0.0135856203468,-0.0634966895718,-0.350121728093,-1.08288752584,0.21490009064,0.0,0.0,0.0
1609060431242844124,23587,1609060431242844124,-3.01173147954,-6.4639997023,3.96880785966,0.32297185611,0.944181720088,-0.0135842183477,-0.0634982797991,-0.350097645525,-1.08289128144,0.214903824617,0.0,0.0,0.0
1609060431247922531,23588,1609060431247922531,-3.01349246817,-6.46949926267,3.96990428404,0.322791238124,0.944219766326,-0.0132211500769,-0.0639289050561,-0.343434904215,-1.08300806776,0.216902481398,0.0,0.0,0.0
1609060431247939745,23589,1609060431247939745,-3.01349844535,-6.46951811194,3.96990805914,0.32279061212,0.944219900608,-0.0132199821398,-0.063930324102,-0.343418204459,-1.08300763626,0.216903246165,0.0,0.0,0.0
1609060431253014249,23590,1609060431253014249,-3.01523415608,-6.47501335051,3.97100593319,0.32260841874,0.944260134476,-0.0128941468077,-0.0643233806247,-0.340672984599,-1.08281656374,0.215799021632,0.0,0.0,0.0
1609060431253029073,23591,1609060431253029073,-3.01523919181,-6.47502935664,3.97100912313,0.32260787759,0.944260252033,-0.0128932856767,-0.0643245416137,-0.340662986632,-1.08281465127,0.215799793586,0.0,0.0,0.0
1609060431258109462,23592,1609060431258109462,-3.0169577436,-6.48053062097,3.97211346613,0.322416836839,0.944300427981,-0.012645790218,-0.0647425116419,-0.335870742304,-1.08284070397,0.218941422173,0.0,0.0,0.0
1609060431258135945,23593,1609060431258135945,-3.01696663193,-6.48055927789,3.97211926062,0.322415844326,0.944300624119,-0.0126444901999,-0.0647448475001,-0.33584758629,-1.0828499676,0.21896510945,0.0,0.0,0.0
1609060431263212871,23594,1609060431263212871,-3.01865963185,-6.48606208205,3.97324361016,0.322229581384,0.944335217906,-0.0123568191824,-0.0652240306814,-0.331096750744,-1.08493752979,0.223963772179,0.0,0.0,0.0
1609060431263232033,23595,1609060431263232033,-3.01866594682,-6.4860827756,3.9732478821,0.322228882279,0.944335339067,-0.0123557378149,-0.0652259351711,-0.331075420652,-1.08493913451,0.22398088115,0.0,0.0,0.0
1609060431268302037,23596,1609060431268302037,-3.02033025137,-6.49158235559,3.97439396276,0.322037059695,0.944366616887,-0.0120832886584,-0.0657723487392,-0.325458719076,-1.08453279915,0.228124524036,0.0,0.0,0.0
1609060431268318918,23597,1609060431268318918,-3.0203357605,-6.49160071426,3.97439782453,0.322036420803,0.944366712229,-0.0120823611109,-0.0657742783785,-0.325441763713,-1.08453270053,0.228140640641,0.0,0.0,0.0
1609060431273392775,23598,1609060431273392775,-3.02197300781,-6.49710217909,3.97556737582,0.321852415624,0.944392258921,-0.0118245274971,-0.066355754353,-0.319933258582,-1.08405110091,0.232876572672,0.0,0.0,0.0
1609060431273408256,23599,1609060431273408256,-3.02197796574,-6.49711897884,3.97557098486,0.321851855427,0.944392334589,-0.0118239147784,-0.0663575037942,-0.31991497355,-1.08404932076,0.232890847768,0.0,0.0,0.0
1609060431278482523,23600,1609060431278482523,-3.02358885755,-6.50262196224,3.97676506176,0.321664167979,0.944416696818,-0.0116295069689,-0.0669557588581,-0.315011489588,-1.08492923327,0.237749708808,0.0,0.0,0.0
1609060431278498131,23601,1609060431278498131,-3.02359381432,-6.50263903432,3.97676880306,0.321663584677,0.94441675836,-0.0116287155887,-0.0669578305143,-0.314995484808,-1.08493462734,0.237770740493,0.0,0.0,0.0
1609060431283575217,23602,1609060431283575217,-3.02517530443,-6.50814602985,3.97799552185,0.321482606206,0.944429790284,-0.0113522526954,-0.0676914493306,-0.307991155876,-1.08440215231,0.245463024172,0.0,0.0,0.0
1609060431283593040,23603,1609060431283593040,-3.02518073807,-6.50816516187,3.97799985278,0.321481988266,0.944429818642,-0.0113514152242,-0.0676941288723,-0.307964797925,-1.08439550191,0.245490236761,0.0,0.0,0.0
1609060431288664896,23604,1609060431288664896,-3.02672636551,-6.51366443946,3.97926466289,0.321301564157,0.944436664238,-0.0111131183598,-0.0684954232217,-0.301524353268,-1.08414132797,0.253263870726,0.0,0.0,0.0
1609060431288680354,23605,1609060431288680354,-3.02673103818,-6.51368124061,3.9792685879,0.321301026371,0.944436675249,-0.0111123171787,-0.0684979240578,-0.301508920836,-1.08413968764,0.253280510911,0.0,0.0,0.0
1609060431293758207,23606,1609060431293758207,-3.02824766526,-6.5191798225,3.98056567682,0.321131434397,0.944437447584,-0.010884451526,-0.0693197412201,-0.295842478013,-1.08157766023,0.257601754716,0.0,0.0,0.0
1609060431293779109,23607,1609060431293779109,-3.02825387198,-6.51920251484,3.98057108181,0.321130727706,0.944437436644,-0.0108836800811,-0.0693232852198,-0.295813732453,-1.08157165756,0.257629268061,0.0,0.0,0.0
1609060431298853168,23608,1609060431298853168,-3.02973646374,-6.52469403676,3.98190142941,0.32095827343,0.944430666844,-0.0106511532893,-0.0702508922569,-0.288571244026,-1.08299110362,0.266746474804,0.0,0.0,0.0
1609060431298869436,23609,1609060431298869436,-3.02974114201,-6.52471159473,3.98190575422,0.320957746655,0.944430626456,-0.0106502124096,-0.07025398458,-0.288549349254,-1.08299337949,0.266769918718,0.0,0.0,0.0
1609060431303942864,23610,1609060431303942864,-3.03118889827,-6.53020079689,3.98327117055,0.320798226549,0.944415220156,-0.0103618057261,-0.0712335871976,-0.282158344982,-1.08085836577,0.271479253992,0.0,0.0,0.0
1609060431303977470,23611,1609060431303977470,-3.03119865199,-6.53023816276,3.98328055626,0.320797119756,0.944415099785,-0.0103598023281,-0.0712404589124,-0.282118493979,-1.08084951643,0.271507181262,0.0,0.0,0.0
1609060431309094015,23612,1609060431309094015,-3.01852670117,-6.5269321339,3.98443698218,0.320664898572,0.944375903439,-0.0102741691982,-0.0723217080754,-0.26181532005,-1.07140729512,0.273827733127,0.0,0.0,0.0
1609060431309168418,23613,1609060431309168418,-3.0185461734,-6.52701183173,3.9844573525,0.320662632955,0.944375630124,-0.0102699796503,-0.0723359176357,-0.261726100678,-1.0713933465,0.273860071716,0.0,0.0,0.0
1609060431314249903,23614,1609060431314249903,-3.01986301185,-6.53245977119,3.98585783878,0.320507030425,0.944354938693,-0.00993363184305,-0.0733435869581,-0.256545530869,-1.07276676113,0.277333059413,0.0,0.0,0.0
1609060431314268530,23615,1609060431314268530,-3.01986778257,-6.53247972113,3.98586299637,0.320506471235,0.944354840864,-0.00993204971205,-0.0733475044911,-0.256527444033,-1.07277542205,0.277346504627,0.0,0.0,0.0
1609060431319337244,23616,1609060431319337244,-3.02115161293,-6.53791555175,3.98727432586,0.320361263851,0.944324125113,-0.00947826423466,-0.0744389321398,-0.25006033626,-1.07215388886,0.279551274163,0.0,0.0,0.0
1609060431319351185,23617,1609060431319351185,-3.02115513029,-6.53793063338,3.98727825827,0.320360861941,0.944324037326,-0.00947710902763,-0.0744419225831,-0.250037640194,-1.07214933138,0.279558190618,0.0,0.0,0.0
1609060431324420413,23618,1609060431324420413,-3.02240518995,-6.5433690213,3.98870046306,0.320209699621,0.944295373568,-0.0090503535659,-0.0755103900862,-0.243154930577,-1.07348627967,0.281551699186,0.0,0.0,0.0
1609060431324433255,23619,1609060431324433255,-3.02240832039,-6.54338284204,3.98870408791,0.320209322638,0.94429529867,-0.00904912457622,-0.0755130726569,-0.243142792262,-1.07349089774,0.281548441355,0.0,0.0,0.0
1609060431329510426,23620,1609060431329510426,-3.02362988309,-6.54883256726,3.99012501292,0.320065931234,0.944267862731,-0.00856624621921,-0.0765220703935,-0.238059864165,-1.07328574605,0.2781877855,0.0,0.0,0.0
1609060431329529952,23621,1609060431329529952,-3.02363453702,-6.54885355039,3.99013045149,0.320065344605,0.944267767453,-0.00856449636501,-0.0765258956659,-0.238037780008,-1.07329039331,0.278178391479,0.0,0.0,0.0
1609060431334604078,23622,1609060431334604078,-3.02482649629,-6.55431017507,3.99154095915,0.31990274933,0.944242877709,-0.00805675601381,-0.0775698852264,-0.231790201435,-1.07751711809,0.277793593527,0.0,0.0,0.0
1609060431334622962,23623,1609060431334622962,-3.02483086184,-6.55433047027,3.99154619134,0.319902168767,0.944242772096,-0.00805464429393,-0.0775737844295,-0.231765301102,-1.07752659877,0.277786685338,0.0,0.0,0.0
1609060431339694023,23624,1609060431339694023,-3.02598882032,-6.55979262426,3.99294463231,0.319755001547,0.944215525268,-0.00751398002009,-0.0785684708728,-0.224918277857,-1.07667503113,0.273740024252,0.0,0.0,0.0
1609060431339710327,23625,1609060431339710327,-3.02599246663,-6.55981007983,3.99294907023,0.319754506659,0.944215448779,-0.00751236736271,-0.0785715584066,-0.224897387215,-1.0766764735,0.273729495919,0.0,0.0,0.0
1609060431344806725,23626,1609060431344806725,-3.0271238534,-6.5653048394,3.99433479119,0.319589511515,0.94419496651,-0.00697854166334,-0.0795402029455,-0.219094012628,-1.07963827569,0.2700705589,0.0,0.0,0.0
1609060431344837653,23627,1609060431344837653,-3.02713064351,-6.56533830231,3.99434316136,0.319588515015,0.944194850513,-0.00697527906553,-0.0795458700453,-0.219056156022,-1.07964807892,0.270037334389,0.0,0.0,0.0
1609060431349913723,23628,1609060431349913723,-3.02822569555,-6.57081842189,3.99569912354,0.319427948056,0.944178768355,-0.00649561089501,-0.0804239277799,-0.212391984879,-1.07950719821,0.264208837383,0.0,0.0,0.0
1609060431349931980,23629,1609060431349931980,-3.02822954386,-6.57083798245,3.99570391086,0.319427354151,0.944178711715,-0.00649388905429,-0.0804270906761,-0.212369889318,-1.07951710978,0.264197853089,0.0,0.0,0.0
1609060431355002374,23630,1609060431355002374,-3.02929139209,-6.57632323345,3.99703839043,0.319254758368,0.944161779484,-0.00595046325397,-0.0813552333289,-0.206468149109,-1.084098839,0.262177566834,0.0,0.0,0.0
1609060431355017499,23631,1609060431355017499,-3.02929449317,-6.57633951704,3.99704232835,0.31925424878,0.944161727752,-0.00594889314123,-0.0813579482636,-0.206448553002,-1.08410286739,0.262165616762,0.0,0.0,0.0
1609060431360128954,23632,1609060431360128954,-3.03033333152,-6.58188043859,3.99836881459,0.319080105772,0.944149270089,-0.00548895737843,-0.0822194996409,-0.200025987935,-1.08393756659,0.256859202388,0.0,0.0,0.0
1609060431360172843,23633,1609060431360172843,-3.03034210543,-6.58192799038,3.99838008211,0.319078524942,0.944149184007,-0.0054850265745,-0.0822268855109,-0.199978890449,-1.08396063873,0.256830048329,0.0,0.0,0.0
1609060431365252760,23634,1609060431365252760,-3.0313454095,-6.58744189257,3.99967624077,0.318892067276,0.944138749082,-0.00500210568885,-0.083102457969,-0.195023904699,-1.08687354841,0.253470175868,0.0,0.0,0.0
1609060431365266554,23635,1609060431365266554,-3.03134810624,-6.58745692217,3.99967974574,0.318891560806,0.944138727284,-0.00500091176665,-0.0831047209759,-0.19500888777,-1.08687497064,0.25345789889,0.0,0.0,0.0
1609060431370335467,23636,1609060431370335467,-3.03232125578,-6.59297173062,4.00095945465,0.31870492413,0.944133999962,-0.00459528784216,-0.0838990031483,-0.188950946857,-1.0890135708,0.251456094465,0.0,0.0,0.0
1609060431370352386,23637,1609060431370352386,-3.03232440908,-6.59298990562,4.00096365127,0.31870429368,0.944133975282,-0.00459378968827,-0.0839017578072,-0.188931094446,-1.08902889125,0.251455626063,0.0,0.0,0.0
1609060431375422839,23638,1609060431375422839,-3.03326584652,-6.59851740009,4.00223428954,0.318512788168,0.944125302833,-0.00412504682396,-0.0847524537996,-0.182394356684,-1.09114716547,0.249714503313,0.0,0.0,0.0
1609060431375434775,23639,1609060431375434775,-3.03326802073,-6.59853040757,4.00223726633,0.318512350144,0.94412528411,-0.00412414565994,-0.0847543523946,-0.18237744282,-1.09114494774,0.249707448465,0.0,0.0,0.0
1609060431380510387,23640,1609060431380510387,-3.03417458154,-6.60407295426,4.00350506005,0.318322796945,0.944117486093,-0.00379330834766,-0.0855696705327,-0.174855891083,-1.09291421862,0.249870931167,0.0,0.0,0.0
1609060431380525145,23641,1609060431380525145,-3.0341771661,-6.60408910976,4.00350875368,0.318322226324,0.944117454705,-0.00379223744364,-0.0855721870528,-0.174835401334,-1.09292693252,0.249877915601,0.0,0.0,0.0
1609060431385600434,23642,1609060431385600434,-3.03504729388,-6.60964187486,4.00477869838,0.318127596027,0.944106124659,-0.0034205541519,-0.0864376733542,-0.168057484226,-1.09526162028,0.250571574797,0.0,0.0,0.0
